Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.44,68,1,1,1.51876095063
0.002,2.44,69,1,1,0.11895879006400001
0.002,2.44,7,1,1,0.273156780192
0.002,2.44,70,1,1,0.14240512231799998
0.002,2.44,71,1,1,1.4337805006400002
0.002,2.44,72,1,1,0.6707517950540001
0.002,2.44,73,1,1,0.00647336054288
0.002,2.44,74,1,1,0.20740218735100002
0.002,2.44,75,1,1,0.9060456738060001
0.002,2.44,76,1,1,1.0577975722
0.002,2.44,77,1,1,3.83421557672
0.002,2.44,78,1,1,0.9068665585969999
0.002,2.44,79,1,1,0.00977276666747
0.002,2.44,8,1,1,1.6736023451299997
0.002,2.44,80,1,1,0.173649813287
0.002,2.44,81,1,1,0.39621484954999997
0.002,2.44,82,1,1,1.20750810699
0.002,2.44,83,1,1,0.600097593521
0.002,2.44,84,1,1,1.75038383375
0.002,2.44,85,1,1,0.381551292956
0.002,2.44,86,1,1,0.902350459885
0.002,2.44,87,1,1,3.26998126792
0.002,2.44,88,1,1,0.870067158294
0.002,2.44,89,1,1,0.0780027983351
0.002,2.44,9,1,1,2.68600539211
0.002,2.44,90,1,1,1.48959650101
0.002,2.44,91,1,1,0.206751338659
0.002,2.44,92,1,1,0.831298472095
0.002,2.44,93,1,1,0.250111730835
0.002,2.44,94,1,1,0.356729938587
0.002,2.44,95,1,1,1.55309522829
0.002,2.44,96,1,1,0.769300666231
0.002,2.44,97,1,1,2.3814798061599998
0.002,2.44,98,1,1,0.17485350062199997
0.002,2.44,99,1,1,0.9625042779449999
0.002,2.55,0,1,1,0.535058016739
0.002,2.55,1,1,1,1.2737931359999999
0.002,2.55,10,1,1,0.8384051146539999
0.002,2.55,11,1,1,0.19033705512000001
0.002,2.55,12,1,1,1.39646471942
0.002,2.55,13,1,1,0.533770780783
0.002,2.55,14,1,1,1.87376783131
0.002,2.55,15,1,1,0.606457295753
0.002,2.55,16,1,1,0.7894729815610001
0.002,2.55,17,1,1,0.064436859007
0.002,2.55,18,1,1,0.366229672443
0.002,2.55,19,1,1,0.266542626088
0.002,2.55,2,1,1,0.04392229839930001
0.002,2.55,20,1,1,0.519283488122
0.002,2.55,21,1,1,0.8527975807639999
0.002,2.55,22,1,1,3.1413084002
0.002,2.55,23,1,1,0.344073822689
0.002,2.55,24,1,1,0.110793882204
0.002,2.55,25,1,1,1.04025261571
0.002,2.55,26,1,1,0.898211456902
0.002,2.55,27,1,1,2.16583205582
0.002,2.55,28,1,1,1.1247488685200002
0.002,2.55,29,1,1,0.717666613368
0.002,2.55,3,1,1,0.529054750618
0.002,2.55,30,1,1,0.08290860104310001
0.002,2.55,31,1,1,0.8633347461059999
0.002,2.55,32,1,1,0.9389370555769999
0.002,2.55,33,1,1,0.140426391245
0.002,2.55,34,1,1,2.22174548139
0.002,2.55,35,1,1,1.98294709292
0.002,2.55,36,1,1,0.135123634107
0.002,2.55,37,1,1,0.620011187064
0.002,2.55,38,1,1,0.7169235506209999
0.002,2.55,39,1,1,1.32323885079
0.002,2.55,4,1,1,2.18722822535
0.002,2.55,40,1,1,0.681861681179
0.002,2.55,41,1,1,1.16810461532
0.002,2.55,42,1,1,2.9745432290400005
0.002,2.55,43,1,1,0.900546326101
0.002,2.55,44,1,1,1.0919864669600001
0.002,2.55,45,1,1,2.04918245453
0.002,2.55,46,1,1,0.225409637898
0.002,2.55,47,1,1,0.328946002904
0.002,2.55,48,1,1,0.40001916472800003
0.002,2.55,49,1,1,0.39408385312
0.002,2.55,5,1,1,0.272807698365
0.002,2.55,50,1,1,3.01058890808
0.002,2.55,51,1,1,0.176514518402
0.002,2.55,52,1,1,0.9010544541329999
0.002,2.55,53,1,1,1.16770845991
0.002,2.55,54,1,1,0.129480852631
0.002,2.55,55,1,1,1.08046320594
0.002,2.55,56,1,1,1.61607149563
0.002,2.55,57,1,1,0.8815122734469999
0.002,2.55,58,1,1,0.054165341545199995
